New Run at  08/09/2018 10:09:46
, Time, RandomReward; dLinUCB_Likelihood_UniformReward, ClusterID;UserID;dLinUCB_Likelihood_UniformModelUsed,
data,1228086000000,994;5369;7331.0,0;506;13
data,1228086000000,994;997;7332.0,0;506;13
data,1228086000000,994;5828;7332.0,0;506;13
data,1228086000000,994;11207;7332.0,0;506;13
data,1228086000000,994;8559;7332.0,0;506;13
data,1228086000000,994;7120;7332.0,0;506;13
data,1230764400000,994;7702;7333.0,0;506;13
data,1230764400000,995;8459;7333.0,0;506;13
data,1230764400000,996;10582;7333.0,0;506;13
data,1230764400000,996;1921;7334.0,0;506;13
data,1230764400000,996;8832;7335.0,0;506;13
data,1230764400000,996;1172;7336.0,0;506;13
data,1230764400000,996;6466;7336.0,0;506;13
data,1230764400000,996;5508;7336.0,0;506;13
data,1230764400000,996;6405;7337.0,0;506;13
data,1230764400000,996;6465;7338.0,0;506;13
data,1230764400000,996;7698;7339.0,0;506;13
data,1230764400000,996;3510;7339.0,0;506;13
data,1233442800000,996;5831;7339.0,0;506;13
data,1233442800000,996;3304;7339.0,0;506;13
data,1233442800000,996;6609;7340.0,0;506;13
data,1233442800000,996;1754;7341.0,0;506;13
data,1235862000000,996;8152;7341.0,0;506;13
data,1235862000000,996;2746;7341.0,0;506;13
data,1235862000000,996;2623;7341.0,0;506;13
data,1235862000000,996;2400;7341.0,0;506;13
data,1235862000000,996;10470;7341.0,0;506;13
data,1238536800000,996;783;7342.0,0;506;13
data,1238536800000,996;3044;7343.0,0;506;13
data,1238536800000,996;6051;7344.0,0;506;13
data,1243807200000,997;81;7344.0,0;506;13
data,1243807200000,997;6464;7345.0,0;506;13
data,1246399200000,997;3305;7345.0,0;506;13
data,1246399200000,997;8441;7346.0,0;506;13
data,1246399200000,997;10535;7346.0,0;506;13
data,1246399200000,997;5274;7346.0,0;506;13
data,1246399200000,997;5345;7346.0,0;506;13
data,1246399200000,997;6401;7346.0,0;506;13
data,1251756000000,997;1045;7347.0,0;506;13
data,1262300400000,997;8773;7347.0,0;506;13
data,1172703600000,997;9138;7347.0,0;508;13
data,1228086000000,997;5912;7347.0,0;508;13
data,1228086000000,997;85;7347.0,0;508;13
data,1228086000000,997;5647;7347.0,0;508;13
data,1230764400000,997;5364;7347.0,0;508;13
data,1230764400000,997;1768;7347.0,0;508;13
data,1233442800000,997;9818;7348.0,0;508;13
data,1233442800000,997;12443;7348.0,0;508;13
data,1233442800000,997;11800;7348.0,0;508;13
data,1233442800000,997;3664;7348.0,0;508;13
data,1233442800000,997;10068;7349.0,0;508;13
data,1233442800000,997;11303;7349.0,0;508;13
data,1233442800000,997;1853;7349.0,0;508;13
data,1233442800000,997;9860;7349.0,0;508;13
data,1235862000000,997;8374;7349.0,0;508;13
data,1235862000000,997;11314;7349.0,0;508;13
data,1235862000000,998;4021;7349.0,0;508;13
data,1235862000000,998;1588;7349.0,0;508;13
data,1235862000000,998;6589;7350.0,0;508;13
data,1235862000000,998;5963;7350.0,0;508;13
data,1235862000000,998;8320;7350.0,0;508;13
data,1235862000000,998;5528;7350.0,0;508;13
data,1235862000000,998;4005;7350.0,0;508;13
data,1235862000000,998;4199;7350.0,0;508;13
data,1235862000000,998;8441;7350.0,0;508;13
data,1238536800000,998;1192;7350.0,0;508;13
data,1238536800000,998;1024;7350.0,0;508;13
data,1238536800000,998;2967;7350.0,0;508;13
data,1272664800000,998;7942;7351.0,0;508;13
data,1283292000000,998;6589;7352.0,0;508;13
data,1283292000000,998;8944;7352.0,0;508;13
data,1283292000000,998;356;7353.0,0;508;13
data,1285884000000,998;8973;7353.0,0;508;13
data,1285884000000,998;1982;7354.0,0;508;13
data,1288566000000,998;5884;7354.0,0;508;13
data,1288566000000,998;10775;7354.0,0;508;13
data,1193871600000,998;184;7354.0,0;509;13
data,1193871600000,998;11626;7354.0,0;509;13
data,1193871600000,998;1024;7354.0,0;509;13
data,1193871600000,998;9211;7354.0,0;509;13
data,1193871600000,998;8278;7354.0,0;509;13
data,1193871600000,998;6756;7354.0,0;509;13
data,1193871600000,998;8459;7354.0,0;509;13
data,1193871600000,998;7358;7354.0,0;509;13
data,1193871600000,998;12358;7354.0,0;509;13
data,1193871600000,998;4021;7354.0,0;509;13
data,1193871600000,998;4454;7354.0,0;509;13
data,1193871600000,998;318;7354.0,0;509;13
data,1193871600000,998;7930;7354.0,0;509;13
data,1193871600000,998;3959;7354.0,0;509;13
data,1193871600000,998;8798;7354.0,0;509;13
data,1193871600000,998;11626;7354.0,0;509;13
data,1193871600000,998;3287;7354.0,0;509;13
data,1193871600000,998;7668;7354.0,0;509;13
data,1193871600000,998;4349;7354.0,0;509;13
data,1196463600000,998;4224;7354.0,0;509;13
data,1196463600000,998;1765;7354.0,0;509;13
data,1196463600000,998;820;7354.0,0;509;13
data,1196463600000,998;8152;7354.0,0;509;13
data,1196463600000,998;6000;7354.0,0;509;13
data,1196463600000,999;10446;7354.0,0;509;13
data,1196463600000,999;5790;7354.0,0;509;13
data,1196463600000,999;10247;7354.0,0;509;13
data,1196463600000,999;3494;7354.0,0;509;13
data,1196463600000,999;11473;7354.0,0;509;13
data,1196463600000,999;2635;7354.0,0;509;13
data,1196463600000,999;1806;7354.0,0;509;13
data,1196463600000,999;726;7354.0,0;509;13
data,1196463600000,999;1375;7354.0,0;509;13
data,1196463600000,999;7119;7354.0,0;509;13
data,1196463600000,999;7163;7354.0,0;509;13
data,1196463600000,999;431;7354.0,0;509;13
data,1196463600000,999;2635;7354.0,0;509;13
data,1196463600000,999;8350;7354.0,0;509;13
data,1196463600000,999;1431;7354.0,0;509;13
data,1196463600000,999;1449;7354.0,0;509;13
data,1196463600000,999;2215;7354.0,0;509;13
data,1196463600000,999;9037;7354.0,0;509;13
data,1199142000000,999;9946;7354.0,0;509;13
data,1199142000000,999;2314;7354.0,0;509;13
data,1199142000000,999;7384;7354.0,0;509;13
data,1201820400000,999;12284;7354.0,0;509;13
data,1201820400000,999;11452;7354.0,0;509;13
data,1201820400000,999;6429;7354.0,0;509;13
data,1201820400000,999;10923;7354.0,0;509;13
data,1204326000000,999;1348;7354.0,0;509;13
data,1204326000000,999;10595;7354.0,0;509;13
data,1204326000000,999;4385;7354.0,0;509;13
data,1204326000000,999;10034;7354.0,0;509;13
data,1204326000000,999;11786;7354.0,0;509;13
data,1204326000000,999;10626;7354.0,0;509;13
data,1207000800000,999;10626;7354.0,0;509;13
data,1207000800000,999;4235;7354.0,0;509;13
data,1207000800000,999;11273;7354.0,0;509;13
data,1207000800000,999;9537;7354.0,0;509;13
data,1207000800000,999;3352;7354.0,0;509;13
data,1207000800000,999;2304;7355.0,0;509;13
data,1209592800000,999;8271;7355.0,0;509;13
data,1209592800000,999;6006;7355.0,0;509;13
data,1209592800000,999;9840;7355.0,0;509;13
data,1209592800000,999;2111;7355.0,0;509;13
data,1209592800000,999;4224;7355.0,0;509;13
data,1209592800000,999;12280;7355.0,0;509;13
data,1209592800000,999;137;7355.0,0;509;13
data,1209592800000,999;7301;7355.0,0;509;13
data,1209592800000,999;6501;7355.0,0;509;13
data,1209592800000,999;4937;7355.0,0;509;13
data,1209592800000,999;9841;7355.0,0;509;13
data,1209592800000,999;1322;7355.0,0;509;13
data,1209592800000,999;8837;7355.0,0;509;13
data,1209592800000,999;1768;7355.0,0;509;13
data,1209592800000,999;925;7355.0,0;509;13
data,1209592800000,999;1611;7355.0,0;509;13
data,1209592800000,999;11465;7355.0,0;509;13
data,1209592800000,999;4250;7355.0,0;509;13
data,1209592800000,999;11113;7355.0,0;509;13
data,1209592800000,999;833;7355.0,0;509;13
data,1209592800000,999;5314;7356.0,0;509;13
data,1212271200000,999;2435;7356.0,0;509;13
data,1212271200000,999;11487;7356.0,0;509;13
data,1212271200000,999;1325;7356.0,0;509;13
data,1212271200000,999;3352;7356.0,0;509;13
data,1212271200000,999;6751;7356.0,0;509;13
data,1212271200000,999;2759;7356.0,0;509;13
data,1212271200000,999;7012;7356.0,0;509;13
data,1212271200000,999;8099;7357.0,0;509;13
data,1212271200000,999;10745;7357.0,0;509;13
data,1212271200000,999;1144;7357.0,0;509;13
data,1212271200000,999;7044;7357.0,0;509;13
data,1212271200000,999;7258;7357.0,0;509;13
data,1212271200000,999;11563;7357.0,0;509;13
data,1212271200000,999;3553;7358.0,0;509;13
data,1212271200000,999;8069;7358.0,0;509;13
data,1212271200000,999;10996;7358.0,0;509;13
data,1212271200000,999;5225;7358.0,0;509;13
data,1212271200000,999;7612;7358.0,0;509;13
data,1212271200000,999;9868;7358.0,0;509;13
data,1212271200000,999;7289;7359.0,0;509;13
data,1212271200000,999;7307;7359.0,0;509;13
data,1212271200000,999;4480;7359.0,0;509;13
data,1212271200000,999;12430;7359.0,0;509;13
data,1212271200000,999;3733;7359.0,0;509;13
data,1212271200000,999;3352;7359.0,0;509;13
data,1212271200000,999;215;7359.0,0;509;13
data,1212271200000,999;10463;7359.0,0;509;13
data,1212271200000,999;1428;7359.0,0;509;13
data,1214863200000,999;3370;7359.0,0;509;13
data,1214863200000,999;2799;7359.0,0;509;13
data,1214863200000,999;1285;7359.0,0;509;13
data,1214863200000,999;4184;7359.0,0;509;13
data,1214863200000,999;4742;7359.0,0;509;13
data,1214863200000,999;7797;7359.0,0;509;13
data,1214863200000,999;3770;7359.0,0;509;13
data,1214863200000,999;9848;7359.0,0;509;13
data,1214863200000,999;5883;7359.0,0;509;13
data,1214863200000,999;6097;7359.0,0;509;13
data,1217541600000,999;6473;7359.0,0;509;13
data,1217541600000,999;9650;7359.0,0;509;13
data,1217541600000,999;1187;7359.0,0;509;13
data,1217541600000,999;10574;7359.0,0;509;13
data,1220220000000,999;8441;7359.0,0;509;13
data,1220220000000,999;6398;7359.0,0;509;13
data,1220220000000,999;5283;7359.0,0;509;13
data,1220220000000,999;411;7359.0,0;509;13
data,1220220000000,999;8614;7359.0,0;509;13
data,1220220000000,999;123;7360.0,0;509;13
data,1220220000000,999;7733;7360.0,0;509;13
data,1220220000000,999;9097;7360.0,0;509;13
data,1220220000000,999;1187;7360.0,0;509;13
data,1220220000000,999;5356;7360.0,0;509;13
data,1220220000000,999;6876;7360.0,0;509;13
data,1222812000000,999;10532;7360.0,0;509;13
data,1222812000000,999;631;7360.0,0;509;13
data,1222812000000,999;6125;7360.0,0;509;13
data,1225494000000,999;7788;7360.0,0;509;13
data,1225494000000,999;10730;7360.0,0;509;13
data,1225494000000,999;5467;7360.0,0;509;13
data,1225494000000,999;2256;7360.0,0;509;13
data,1225494000000,999;7950;7360.0,0;509;13
data,1225494000000,999;9197;7360.0,0;509;13
data,1225494000000,999;9946;7360.0,0;509;13
data,1225494000000,999;9895;7360.0,0;509;13
data,1225494000000,999;10703;7360.0,0;509;13
data,1225494000000,999;1901;7360.0,0;509;13
data,1225494000000,999;8496;7360.0,0;509;13
data,1225494000000,999;5478;7360.0,0;509;13
data,1225494000000,999;8351;7360.0,0;509;13
data,1225494000000,999;12082;7360.0,0;509;13
data,1225494000000,999;8352;7360.0,0;509;13
data,1225494000000,999;6279;7360.0,0;509;13
data,1225494000000,999;7081;7361.0,0;509;13
data,1225494000000,999;8140;7361.0,0;509;13
data,1225494000000,999;3114;7361.0,0;509;13
data,1225494000000,999;2400;7361.0,0;509;13
data,1228086000000,999;8178;7361.0,0;509;13
data,1228086000000,999;7167;7361.0,0;509;13
data,1228086000000,999;101;7361.0,0;509;13
data,1228086000000,999;2553;7361.0,0;509;13
data,1228086000000,999;6525;7361.0,0;509;13
data,1228086000000,999;9416;7361.0,0;509;13
data,1228086000000,999;689;7361.0,0;509;13
data,1228086000000,999;4415;7361.0,0;509;13
data,1228086000000,999;8690;7361.0,0;509;13
data,1228086000000,999;808;7361.0,0;509;13
data,1228086000000,999;6160;7361.0,0;509;13
data,1228086000000,999;2653;7361.0,0;509;13
data,1228086000000,999;11402;7362.0,0;509;13
data,1228086000000,999;788;7362.0,0;509;13
data,1228086000000,999;2026;7362.0,0;509;13
data,1228086000000,999;3104;7362.0,0;509;13
data,1228086000000,999;12245;7362.0,0;509;13
data,1228086000000,999;1024;7362.0,0;509;13
data,1228086000000,999;6170;7362.0,0;509;13
data,1228086000000,999;3237;7362.0,0;509;13
data,1228086000000,999;1767;7362.0,0;509;13
data,1228086000000,999;8467;7362.0,0;509;13
data,1228086000000,999;890;7362.0,0;509;13
data,1228086000000,999;8379;7362.0,0;509;13
data,1228086000000,999;12118;7362.0,0;509;13
data,1228086000000,999;69;7362.0,0;509;13
data,1228086000000,999;5946;7362.0,0;509;13
data,1228086000000,999;1901;7362.0,0;509;13
data,1228086000000,999;6399;7362.0,0;509;13
data,1228086000000,999;8969;7362.0,0;509;13
data,1228086000000,999;5478;7362.0,0;509;13
data,1228086000000,999;6033;7363.0,0;509;13
data,1228086000000,999;10822;7363.0,0;509;13
data,1228086000000,999;7231;7363.0,0;509;13
data,1228086000000,999;2256;7363.0,0;509;13
data,1228086000000,999;6744;7363.0,0;509;13
data,1228086000000,999;8134;7363.0,0;509;13
data,1228086000000,999;9885;7363.0,0;509;13
data,1228086000000,999;9485;7363.0,0;509;13
data,1228086000000,999;12418;7363.0,0;509;13
data,1228086000000,1000;767;7363.0,0;509;13
data,1228086000000,1000;6694;7363.0,0;509;13
data,1228086000000,1000;8629;7363.0,0;509;13
data,1228086000000,1000;1364;7364.0,0;509;13
data,1228086000000,1000;960;7364.0,0;509;13
data,1230764400000,1000;6589;7364.0,0;509;13
data,1230764400000,1000;1564;7364.0,0;509;13
data,1230764400000,1000;9072;7364.0,0;509;13
data,1230764400000,1000;5831;7364.0,0;509;13
data,1230764400000,1000;11695;7364.0,0;509;13
data,1230764400000,1000;12216;7364.0,0;509;13
data,1230764400000,1000;11858;7364.0,0;509;13
data,1230764400000,1000;411;7364.0,0;509;13
data,1230764400000,1000;10548;7364.0,0;509;13
data,1230764400000,1000;10647;7364.0,0;509;13
data,1230764400000,1001;5357;7364.0,0;509;13
data,1230764400000,1001;2645;7364.0,0;509;13
data,1230764400000,1001;11342;7364.0,0;509;13
data,1230764400000,1001;11695;7364.0,0;509;13
data,1230764400000,1001;9650;7364.0,0;509;13
data,1230764400000,1001;842;7365.0,0;509;13
data,1230764400000,1001;9849;7365.0,0;509;13
data,1230764400000,1001;10613;7365.0,0;509;13
data,1230764400000,1001;1350;7365.0,0;509;13
data,1230764400000,1001;6398;7365.0,0;509;13
data,1230764400000,1001;4986;7365.0,0;509;13
data,1230764400000,1001;8687;7366.0,0;509;13
data,1230764400000,1001;332;7366.0,0;509;13
data,1230764400000,1001;4490;7366.0,0;509;13
data,1230764400000,1001;3664;7366.0,0;509;13
data,1233442800000,1001;1778;7366.0,0;509;13
data,1233442800000,1001;11572;7366.0,0;509;13
data,1233442800000,1001;4131;7366.0,0;509;13
data,1233442800000,1001;5414;7366.0,0;509;13
data,1233442800000,1001;7611;7366.0,0;509;13
data,1233442800000,1001;6751;7366.0,0;509;13
data,1233442800000,1001;12067;7366.0,0;509;13
data,1233442800000,1001;9955;7366.0,0;509;13
data,1233442800000,1001;5667;7366.0,0;509;13
data,1233442800000,1001;7870;7366.0,0;509;13
data,1235862000000,1001;8668;7366.0,0;509;13
data,1235862000000,1001;8775;7366.0,0;509;13
data,1235862000000,1001;3626;7366.0,0;509;13
data,1235862000000,1001;8005;7366.0,0;509;13
data,1235862000000,1001;2522;7367.0,0;509;13
data,1235862000000,1001;1331;7367.0,0;509;13
data,1241128800000,1001;4453;7368.0,0;509;13
data,1243807200000,1002;2219;7368.0,0;509;13
data,1249077600000,1003;187;7368.0,0;509;13
data,1249077600000,1003;1437;7368.0,0;509;13
data,1249077600000,1003;5287;7368.0,0;509;13
data,1249077600000,1003;7012;7368.0,0;509;13
data,1249077600000,1003;4966;7368.0,0;509;13
data,1249077600000,1003;8785;7368.0,0;509;13
data,1249077600000,1003;1711;7368.0,0;509;13
data,1249077600000,1003;4387;7368.0,0;509;13
data,1249077600000,1003;2674;7368.0,0;509;13
data,1249077600000,1003;6453;7368.0,0;509;13
data,1249077600000,1003;4154;7368.0,0;509;13
data,1249077600000,1003;2435;7368.0,0;509;13
data,1249077600000,1003;3874;7369.0,0;509;13
data,1249077600000,1003;6097;7369.0,0;509;13
data,1249077600000,1003;6653;7369.0,0;509;13
data,1249077600000,1003;6514;7370.0,0;509;13
data,1249077600000,1003;2787;7370.0,0;509;13
data,1249077600000,1003;10324;7370.0,0;509;13
data,1249077600000,1003;1545;7370.0,0;509;13
data,1249077600000,1003;6199;7370.0,0;509;13
data,1249077600000,1003;10613;7370.0,0;509;13
data,1249077600000,1003;9496;7370.0,0;509;13
data,1249077600000,1003;8430;7370.0,0;509;13
data,1249077600000,1003;2215;7370.0,0;509;13
data,1249077600000,1003;2063;7370.0,0;509;13
data,1249077600000,1003;4453;7371.0,0;509;13
data,1249077600000,1004;10227;7371.0,0;509;13
data,1249077600000,1004;7317;7372.0,0;509;13
data,1249077600000,1004;163;7372.0,0;509;13
data,1249077600000,1004;11563;7372.0,0;509;13
data,1249077600000,1004;5283;7372.0,0;509;13
data,1249077600000,1005;7012;7372.0,0;509;13
data,1249077600000,1005;3451;7372.0,0;509;13
data,1249077600000,1005;9737;7372.0,0;509;13
data,1249077600000,1005;7920;7372.0,0;509;13
data,1249077600000,1005;10068;7372.0,0;509;13
data,1249077600000,1005;7730;7372.0,0;509;13
data,1249077600000,1006;3423;7372.0,0;509;13
data,1249077600000,1006;6398;7372.0,0;509;13
data,1249077600000,1006;833;7372.0,0;509;13
data,1249077600000,1006;8554;7372.0,0;509;13
data,1249077600000,1006;9575;7372.0,0;509;13
data,1249077600000,1006;1814;7373.0,0;509;13
data,1249077600000,1006;101;7373.0,0;509;13
data,1249077600000,1006;58;7373.0,0;509;13
data,1249077600000,1006;7574;7373.0,0;509;13
data,1249077600000,1006;2063;7373.0,0;509;13
data,1249077600000,1006;6714;7373.0,0;509;13
data,1249077600000,1006;6781;7374.0,0;509;13
data,1249077600000,1006;5511;7374.0,0;509;13
data,1249077600000,1006;4896;7374.0,0;509;13
data,1249077600000,1006;2395;7374.0,0;509;13
data,1249077600000,1006;12013;7374.0,0;509;13
data,1249077600000,1006;1274;7374.0,0;509;13
data,1249077600000,1006;3744;7374.0,0;509;13
data,1249077600000,1006;7208;7375.0,0;509;13
data,1249077600000,1006;2553;7375.0,0;509;13
data,1249077600000,1006;9803;7375.0,0;509;13
data,1249077600000,1006;6968;7375.0,0;509;13
data,1249077600000,1006;8873;7375.0,0;509;13
data,1249077600000,1006;7021;7375.0,0;509;13
data,1249077600000,1006;6160;7375.0,0;509;13
data,1249077600000,1006;4287;7375.0,0;509;13
data,1249077600000,1006;10511;7375.0,0;509;13
data,1249077600000,1006;7574;7375.0,0;509;13
data,1249077600000,1006;2274;7375.0,0;509;13
data,1249077600000,1006;12419;7375.0,0;509;13
data,1249077600000,1006;5899;7375.0,0;509;13
data,1249077600000,1006;1184;7375.0,0;509;13
data,1249077600000,1006;5831;7375.0,0;509;13
data,1249077600000,1006;4524;7376.0,0;509;13
data,1249077600000,1006;2545;7377.0,0;509;13
data,1249077600000,1007;7183;7377.0,0;509;13
data,1249077600000,1007;5033;7377.0,0;509;13
data,1262300400000,1007;712;7377.0,0;509;13
data,1264978800000,1007;7805;7377.0,0;509;13
data,1264978800000,1007;6996;7378.0,0;509;13
data,1264978800000,1007;7162;7378.0,0;509;13
data,1264978800000,1007;10808;7378.0,0;509;13
data,1264978800000,1007;10651;7378.0,0;509;13
data,1264978800000,1007;10807;7379.0,0;509;13
data,1264978800000,1007;1057;7379.0,0;509;13
data,1264978800000,1007;2214;7379.0,0;509;13
data,1264978800000,1007;10543;7379.0,0;509;13
data,1264978800000,1007;872;7379.0,0;509;13
data,1264978800000,1007;2009;7379.0,0;509;13
data,1264978800000,1007;1997;7379.0,0;509;13
data,1264978800000,1007;12469;7380.0,0;509;13
data,1264978800000,1007;2575;7380.0,0;509;13
data,1264978800000,1007;10895;7380.0,0;509;13
data,1264978800000,1007;935;7380.0,0;509;13
data,1264978800000,1007;378;7380.0,0;509;13
data,1264978800000,1007;2857;7381.0,0;509;13
data,1264978800000,1007;8158;7381.0,0;509;13
data,1264978800000,1008;9975;7382.0,0;509;13
data,1264978800000,1008;2575;7382.0,0;509;13
data,1264978800000,1008;2862;7382.0,0;509;13
data,1264978800000,1008;411;7382.0,0;509;13
data,1267398000000,1008;1130;7382.0,0;509;13
data,1267398000000,1008;1844;7382.0,0;509;13
data,1267398000000,1008;1549;7382.0,0;509;13
data,1267398000000,1008;9067;7382.0,0;509;13
data,1267398000000,1008;7446;7382.0,0;509;13
data,1267398000000,1008;6772;7382.0,0;509;13
data,1267398000000,1009;4610;7382.0,0;509;13
data,1267398000000,1009;8263;7382.0,0;509;13
data,1267398000000,1009;3676;7382.0,0;509;13
data,1270072800000,1009;7258;7382.0,0;509;13
data,1270072800000,1009;4479;7382.0,0;509;13
data,1270072800000,1009;5169;7382.0,0;509;13
data,1270072800000,1009;2256;7382.0,0;509;13
data,1270072800000,1009;2821;7383.0,0;509;13
data,1270072800000,1009;5487;7383.0,0;509;13
data,1270072800000,1009;11452;7383.0,0;509;13
data,1270072800000,1009;5899;7383.0,0;509;13
data,1270072800000,1009;1144;7383.0,0;509;13
data,1270072800000,1009;12341;7383.0,0;509;13
data,1270072800000,1009;11008;7383.0,0;509;13
data,1270072800000,1009;12178;7383.0,0;509;13
data,1270072800000,1009;41;7383.0,0;509;13
data,1270072800000,1009;4360;7383.0,0;509;13
data,1270072800000,1009;541;7383.0,0;509;13
data,1270072800000,1009;2653;7383.0,0;509;13
data,1270072800000,1009;10543;7383.0,0;509;13
data,1270072800000,1009;7230;7383.0,0;509;13
data,1270072800000,1009;7925;7383.0,0;509;13
data,1270072800000,1009;9077;7383.0,0;509;13
data,1270072800000,1009;10094;7383.0,0;509;13
data,1270072800000,1009;1814;7384.0,0;509;13
data,1270072800000,1009;3154;7384.0,0;509;13
data,1270072800000,1009;7236;7384.0,0;509;13
data,1270072800000,1010;1594;7384.0,0;509;13
data,1270072800000,1010;10730;7384.0,0;509;13
data,1270072800000,1010;705;7384.0,0;509;13
data,1270072800000,1010;206;7384.0,0;509;13
data,1270072800000,1010;10613;7384.0,0;509;13
data,1270072800000,1010;12313;7385.0,0;509;13
data,1270072800000,1010;1737;7386.0,0;509;13
data,1270072800000,1010;9134;7386.0,0;509;13
data,1270072800000,1010;3424;7386.0,0;509;13
data,1270072800000,1010;12139;7386.0,0;509;13
data,1270072800000,1010;1587;7387.0,0;509;13
data,1270072800000,1010;5576;7387.0,0;509;13
data,1270072800000,1010;7405;7387.0,0;509;13
data,1270072800000,1010;7167;7387.0,0;509;13
data,1270072800000,1010;2111;7387.0,0;509;13
data,1270072800000,1010;4836;7387.0,0;509;13
data,1270072800000,1010;215;7387.0,0;509;13
data,1270072800000,1010;1183;7387.0,0;509;13
data,1270072800000,1010;8713;7387.0,0;509;13
data,1270072800000,1010;3059;7387.0,0;509;13
data,1270072800000,1010;4064;7387.0,0;509;13
data,1270072800000,1010;5757;7388.0,0;509;13
data,1270072800000,1010;2674;7388.0,0;509;13
data,1270072800000,1010;9726;7388.0,0;509;13
data,1270072800000,1010;7649;7388.0,0;509;13
data,1270072800000,1010;6445;7388.0,0;509;13
data,1270072800000,1010;1555;7389.0,0;509;13
data,1270072800000,1010;5969;7389.0,0;509;13
data,1270072800000,1010;218;7389.0,0;509;13
data,1270072800000,1010;1325;7389.0,0;509;13
data,1270072800000,1010;0;7389.0,0;509;13
data,1270072800000,1010;1350;7389.0,0;509;13
data,1270072800000,1010;6410;7389.0,0;509;13
data,1270072800000,1010;2111;7389.0,0;509;13
data,1270072800000,1010;1576;7389.0,0;509;13
data,1270072800000,1011;11697;7389.0,0;509;13
data,1270072800000,1011;7630;7389.0,0;509;13
data,1270072800000,1011;4839;7389.0,0;509;13
data,1270072800000,1011;4024;7389.0,0;509;13
data,1270072800000,1011;6122;7389.0,0;509;13
data,1270072800000,1011;2454;7389.0,0;509;13
data,1270072800000,1011;9908;7389.0,0;509;13
data,1270072800000,1011;9457;7389.0,0;509;13
data,1270072800000,1011;2174;7389.0,0;509;13
data,1270072800000,1011;8836;7389.0,0;509;13
data,1270072800000,1011;9169;7389.0,0;509;13
data,1270072800000,1011;10023;7389.0,0;509;13
data,1270072800000,1011;7213;7389.0,0;509;13
data,1270072800000,1011;4522;7389.0,0;509;13
data,1270072800000,1011;10822;7389.0,0;509;13
data,1270072800000,1011;10248;7389.0,0;509;13
data,1270072800000,1011;11159;7389.0,0;509;13
data,1270072800000,1011;2091;7389.0,0;509;13
data,1270072800000,1011;11130;7389.0,0;509;13
data,1270072800000,1011;9636;7389.0,0;509;13
data,1270072800000,1011;8499;7389.0,0;509;13
data,1270072800000,1011;4596;7389.0,0;509;13
data,1270072800000,1011;1572;7389.0,0;509;13
data,1270072800000,1011;5033;7389.0,0;509;13
data,1270072800000,1011;2724;7389.0,0;509;13
data,1270072800000,1011;8899;7389.0,0;509;13
data,1270072800000,1011;2214;7389.0,0;509;13
data,1270072800000,1011;6045;7389.0,0;509;13
data,1270072800000,1011;10942;7389.0,0;509;13
data,1270072800000,1011;251;7389.0,0;509;13
data,1270072800000,1011;5086;7389.0,0;509;13
data,1270072800000,1011;301;7389.0,0;509;13
data,1270072800000,1011;9761;7389.0,0;509;13
data,1270072800000,1011;3134;7389.0,0;509;13
data,1270072800000,1011;1661;7389.0,0;509;13
data,1270072800000,1011;6476;7389.0,0;509;13
data,1270072800000,1011;7258;7389.0,0;509;13
data,1270072800000,1011;8406;7389.0,0;509;13
data,1270072800000,1011;1951;7389.0,0;509;13
data,1270072800000,1011;8786;7389.0,0;509;13
data,1270072800000,1011;301;7389.0,0;509;13
data,1270072800000,1011;8171;7389.0,0;509;13
data,1270072800000,1011;833;7389.0,0;509;13
data,1270072800000,1011;7533;7389.0,0;509;13
data,1270072800000,1011;9476;7389.0,0;509;13
data,1270072800000,1011;10590;7389.0,0;509;13
data,1272664800000,1011;7185;7389.0,0;509;13
data,1272664800000,1011;579;7389.0,0;509;13
data,1272664800000,1011;9259;7389.0,0;509;13
data,1272664800000,1011;3114;7389.0,0;509;13
data,1272664800000,1011;3250;7389.0,0;509;13
data,1272664800000,1012;7274;7389.0,0;509;13
data,1272664800000,1013;10305;7389.0,0;509;13
data,1272664800000,1013;9020;7389.0,0;509;13
data,1272664800000,1013;1341;7389.0,0;509;13
data,1272664800000,1013;1572;7389.0,0;509;13
data,1272664800000,1013;11989;7390.0,0;509;13
data,1272664800000,1013;1842;7390.0,0;509;13
data,1272664800000,1013;4966;7390.0,0;509;13
data,1272664800000,1013;4000;7390.0,0;509;13
data,1272664800000,1013;1057;7390.0,0;509;13
data,1272664800000,1013;3000;7390.0,0;509;13
data,1272664800000,1013;1739;7390.0,0;509;13
data,1272664800000,1013;11385;7390.0,0;509;13
data,1272664800000,1013;12028;7390.0,0;509;13
data,1272664800000,1013;5688;7390.0,0;509;13
data,1272664800000,1013;5408;7390.0,0;509;13
data,1272664800000,1013;1709;7390.0,0;509;13
data,1272664800000,1013;8775;7390.0,0;509;13
data,1272664800000,1013;5738;7390.0,0;509;13
data,1272664800000,1013;7870;7390.0,0;509;13
data,1272664800000,1013;11528;7390.0,0;509;13
data,1272664800000,1013;7779;7390.0,0;509;13
data,1272664800000,1013;12320;7390.0,0;509;13
data,1272664800000,1013;816;7390.0,0;509;13
data,1272664800000,1013;10045;7390.0,0;509;13
data,1272664800000,1013;1130;7390.0,0;509;13
data,1272664800000,1013;4131;7390.0,0;509;13
data,1272664800000,1013;6240;7390.0,0;509;13
data,1272664800000,1013;7760;7390.0,0;509;13
data,1272664800000,1013;7149;7390.0,0;509;13
