New Run at  07/13/2017 20:06:14
, Time, RandomReward; Master_UniformLCBReward; 
data,1191189600000,809;7905;5716
data,1191189600000,809;65;5716
data,1191189600000,809;12093;5716
data,1191189600000,809;3370;5716
data,1191189600000,809;11265;5716
data,1191189600000,809;11786;5716
data,1191189600000,809;5672;5716
data,1191189600000,809;1282;5716
data,1191189600000,809;320;5716
data,1191189600000,809;11644;5716
data,1191189600000,810;8673;5716
data,1191189600000,810;5497;5716
data,1191189600000,810;1901;5716
data,1191189600000,810;7643;5716
data,1191189600000,810;8005;5716
data,1191189600000,810;1010;5716
data,1191189600000,810;2346;5716
data,1191189600000,810;11202;5716
data,1191189600000,810;7293;5716
data,1191189600000,810;2982;5716
data,1191189600000,810;10685;5716
data,1191189600000,810;2606;5716
data,1191189600000,810;7779;5716
data,1191189600000,810;1748;5717
data,1191189600000,811;1092;5717
data,1191189600000,811;5976;5717
data,1191189600000,811;4034;5718
data,1193871600000,811;12029;5718
data,1193871600000,811;7398;5718
data,1193871600000,811;10323;5718
data,1193871600000,811;9228;5718
data,1193871600000,811;1046;5718
data,1193871600000,811;4798;5718
data,1193871600000,811;6557;5718
data,1193871600000,811;2505;5719
data,1193871600000,811;1822;5719
data,1193871600000,811;5945;5719
data,1193871600000,811;2142;5719
data,1193871600000,811;9313;5719
data,1193871600000,811;1325;5719
data,1193871600000,811;4608;5719
data,1193871600000,811;4134;5719
data,1193871600000,811;9837;5719
data,1193871600000,811;866;5719
data,1193871600000,811;5855;5719
data,1193871600000,811;8239;5719
data,1193871600000,811;1300;5719
data,1193871600000,811;6170;5719
data,1193871600000,811;4064;5719
data,1193871600000,811;1901;5719
data,1193871600000,811;776;5719
data,1193871600000,811;4740;5719
data,1196463600000,811;8454;5719
data,1196463600000,811;9881;5719
data,1196463600000,811;4669;5719
data,1196463600000,811;1536;5719
data,1196463600000,811;3585;5719
data,1196463600000,811;12082;5719
data,1196463600000,811;3137;5719
data,1196463600000,811;4155;5719
data,1196463600000,811;2346;5719
data,1196463600000,811;5388;5719
data,1196463600000,811;9503;5719
data,1196463600000,811;8759;5719
data,1196463600000,811;12510;5719
data,1196463600000,811;7371;5719
data,1196463600000,811;5003;5719
data,1196463600000,811;8973;5719
data,1196463600000,811;12173;5719
data,1196463600000,811;5230;5719
data,1196463600000,812;5213;5719
data,1196463600000,812;11019;5719
data,1196463600000,812;5825;5719
data,1196463600000,812;10822;5719
data,1196463600000,812;8999;5719
data,1196463600000,812;4304;5719
data,1199142000000,812;11435;5719
data,1199142000000,812;7320;5719
data,1199142000000,812;12125;5719
data,1199142000000,812;11811;5719
data,1199142000000,812;4155;5719
data,1199142000000,812;3566;5719
data,1199142000000,812;3370;5719
data,1199142000000,812;3971;5719
data,1199142000000,813;4703;5719
data,1199142000000,813;2341;5719
data,1199142000000,813;6436;5720
data,1201820400000,813;10227;5720
data,1201820400000,813;12373;5720
data,1201820400000,813;9462;5720
data,1201820400000,813;916;5720
data,1201820400000,813;2051;5720
data,1201820400000,813;8544;5720
data,1204326000000,813;4235;5720
data,1204326000000,813;5901;5721
data,1204326000000,813;68;5721
data,1204326000000,813;1245;5722
data,1204326000000,813;2950;5722
data,1204326000000,813;10211;5722
data,1204326000000,813;2634;5722
data,1204326000000,813;6650;5722
data,1204326000000,813;434;5722
data,1204326000000,813;3769;5722
data,1204326000000,813;8014;5722
data,1204326000000,813;2272;5722
data,1207000800000,813;6409;5722
data,1207000800000,813;1117;5722
data,1207000800000,813;5314;5722
data,1207000800000,813;11272;5722
data,1207000800000,813;12313;5722
data,1207000800000,813;3971;5722
data,1207000800000,813;11648;5722
data,1207000800000,813;7753;5722
data,1207000800000,813;163;5722
data,1207000800000,813;5330;5722
data,1207000800000,813;3993;5722
data,1207000800000,813;5901;5723
data,1207000800000,813;1735;5723
data,1207000800000,813;1245;5724
data,1207000800000,813;11791;5724
data,1207000800000,813;8367;5724
data,1207000800000,814;57;5724
data,1207000800000,814;5068;5724
data,1207000800000,814;10692;5724
data,1207000800000,814;5467;5725
data,1207000800000,814;4608;5725
data,1207000800000,814;2325;5726
data,1207000800000,814;1748;5727
data,1207000800000,814;12233;5727
data,1207000800000,814;7892;5727
data,1207000800000,814;3451;5727
data,1207000800000,814;1348;5727
data,1207000800000,814;3273;5727
data,1207000800000,814;6428;5727
data,1207000800000,814;6816;5727
data,1207000800000,815;1380;5727
data,1207000800000,815;10980;5727
data,1207000800000,815;4655;5727
data,1207000800000,815;5467;5728
data,1207000800000,815;9228;5728
data,1207000800000,815;4710;5728
data,1207000800000,815;4599;5728
data,1207000800000,815;866;5728
data,1207000800000,815;6140;5728
data,1207000800000,815;12125;5728
data,1207000800000,815;2685;5728
data,1207000800000,815;12216;5728
data,1209592800000,815;3477;5728
data,1209592800000,815;9179;5728
data,1209592800000,815;7093;5728
data,1209592800000,815;8106;5728
data,1209592800000,815;9236;5728
data,1209592800000,815;1319;5728
data,1209592800000,815;1724;5728
data,1209592800000,816;8661;5728
data,1209592800000,816;11272;5728
data,1209592800000,816;2813;5728
data,1209592800000,816;4703;5728
data,1209592800000,816;1975;5728
data,1209592800000,816;5068;5728
data,1209592800000,816;1245;5729
data,1209592800000,816;7715;5729
data,1209592800000,816;4299;5729
data,1209592800000,816;11554;5729
data,1209592800000,816;6694;5729
data,1209592800000,816;7257;5729
data,1209592800000,816;8495;5729
data,1209592800000,816;11913;5729
data,1209592800000,816;4496;5729
data,1209592800000,816;6518;5730
data,1209592800000,816;11161;5730
data,1209592800000,816;4496;5730
data,1209592800000,816;1144;5730
data,1209592800000,816;4608;5730
data,1209592800000,816;2118;5730
data,1209592800000,816;9522;5730
data,1209592800000,817;9737;5730
data,1209592800000,817;1008;5730
data,1209592800000,817;8873;5730
data,1209592800000,817;4561;5730
data,1209592800000,817;2051;5730
data,1209592800000,818;9535;5730
data,1209592800000,818;267;5730
data,1209592800000,818;3044;5730
data,1209592800000,818;4099;5730
data,1209592800000,818;5856;5730
data,1209592800000,818;658;5730
data,1209592800000,818;11452;5730
data,1209592800000,818;1334;5730
data,1209592800000,818;6399;5730
data,1209592800000,819;4800;5730
data,1209592800000,819;4627;5730
data,1209592800000,819;1778;5730
data,1209592800000,819;1325;5730
data,1209592800000,819;11097;5730
data,1209592800000,819;7643;5730
data,1209592800000,819;5576;5730
data,1209592800000,819;2094;5730
data,1209592800000,819;6449;5730
data,1209592800000,819;12265;5730
data,1209592800000,819;3297;5730
data,1209592800000,819;11745;5730
data,1209592800000,819;5315;5730
data,1209592800000,819;5901;5731
data,1209592800000,819;2400;5731
data,1209592800000,819;9510;5731
data,1209592800000,819;2685;5731
data,1209592800000,820;4416;5731
data,1209592800000,820;5805;5731
data,1212271200000,821;12418;5731
data,1212271200000,821;5169;5731
data,1212271200000,821;6436;5732
data,1212271200000,821;1094;5732
data,1212271200000,821;6836;5732
data,1212271200000,821;6329;5732
data,1212271200000,821;4496;5732
data,1212271200000,821;5901;5733
data,1212271200000,821;2150;5733
data,1212271200000,821;1866;5733
data,1212271200000,821;9349;5733
data,1212271200000,821;7242;5733
data,1212271200000,821;995;5733
data,1212271200000,821;433;5733
data,1212271200000,821;4335;5733
data,1212271200000,821;9137;5733
data,1212271200000,821;6885;5733
data,1212271200000,821;2813;5733
data,1212271200000,821;11382;5733
data,1212271200000,821;5901;5734
data,1212271200000,821;7605;5734
data,1212271200000,821;1187;5734
data,1212271200000,822;12013;5734
data,1212271200000,822;2335;5734
data,1212271200000,822;10045;5734
data,1212271200000,822;236;5734
data,1212271200000,822;10185;5734
data,1212271200000,822;8218;5734
data,1212271200000,822;9435;5735
data,1212271200000,822;3384;5735
data,1212271200000,822;9760;5735
data,1212271200000,822;332;5735
data,1212271200000,822;11031;5735
data,1212271200000,822;9636;5735
data,1212271200000,822;1282;5735
data,1212271200000,822;5231;5735
data,1212271200000,822;7105;5735
data,1212271200000,822;9763;5735
data,1212271200000,822;11563;5735
data,1212271200000,822;6436;5736
data,1212271200000,822;515;5736
data,1212271200000,823;833;5736
data,1212271200000,823;4545;5736
data,1212271200000,823;9435;5737
data,1212271200000,823;12258;5737
data,1212271200000,824;9592;5737
data,1212271200000,824;3397;5737
data,1212271200000,824;4339;5737
data,1212271200000,824;9803;5737
data,1212271200000,824;1866;5737
data,1212271200000,824;3477;5737
data,1212271200000,824;6842;5737
data,1212271200000,824;9989;5737
data,1212271200000,824;332;5737
data,1212271200000,824;4154;5737
data,1212271200000,824;5985;5737
data,1212271200000,824;1748;5738
data,1212271200000,824;3477;5738
data,1212271200000,824;3154;5738
data,1212271200000,824;842;5738
data,1212271200000,824;8661;5738
data,1212271200000,824;1245;5739
data,1212271200000,824;6436;5740
data,1214863200000,824;1466;5740
data,1214863200000,824;10846;5740
data,1214863200000,824;8367;5740
data,1214863200000,824;12522;5740
data,1214863200000,824;7242;5740
data,1214863200000,824;4909;5740
data,1214863200000,824;237;5740
data,1214863200000,824;9047;5740
data,1214863200000,824;1748;5741
data,1214863200000,824;7750;5741
data,1214863200000,824;3851;5742
data,1214863200000,824;6277;5742
data,1214863200000,824;6754;5743
data,1214863200000,824;7044;5744
data,1214863200000,824;9435;5745
data,1214863200000,824;7967;5745
data,1214863200000,824;174;5745
data,1214863200000,824;5068;5745
data,1214863200000,824;12144;5745
data,1214863200000,824;7814;5745
data,1214863200000,824;6204;5745
data,1214863200000,824;1748;5746
data,1214863200000,824;2571;5746
data,1214863200000,824;10268;5746
data,1214863200000,824;10559;5746
data,1214863200000,824;6083;5746
data,1214863200000,824;10692;5746
data,1214863200000,824;6083;5746
data,1214863200000,824;5213;5746
data,1214863200000,824;9236;5746
data,1214863200000,824;2674;5746
data,1214863200000,824;1495;5747
data,1214863200000,824;7315;5747
data,1214863200000,824;9962;5747
data,1214863200000,824;11803;5747
data,1214863200000,824;434;5747
data,1214863200000,824;776;5747
data,1214863200000,824;10594;5747
data,1214863200000,824;10474;5747
data,1214863200000,824;6754;5748
data,1214863200000,824;8942;5748
data,1214863200000,824;5189;5749
data,1214863200000,824;4599;5749
data,1214863200000,825;9341;5749
data,1214863200000,825;4800;5749
data,1214863200000,825;12392;5750
data,1214863200000,825;8906;5750
data,1214863200000,825;4599;5750
data,1214863200000,825;4599;5750
data,1214863200000,825;11671;5751
data,1214863200000,825;8873;5751
data,1214863200000,825;3400;5752
data,1214863200000,825;7046;5752
data,1214863200000,825;10298;5752
data,1214863200000,825;8763;5752
data,1214863200000,825;1098;5753
data,1214863200000,825;4041;5753
data,1214863200000,825;3503;5753
data,1214863200000,825;12166;5753
data,1214863200000,825;7788;5753
data,1214863200000,825;10475;5754
data,1214863200000,825;3460;5754
data,1214863200000,825;11097;5754
data,1214863200000,825;2571;5754
data,1214863200000,825;5344;5754
data,1214863200000,825;203;5755
data,1214863200000,825;1495;5756
data,1214863200000,825;8595;5757
data,1214863200000,825;11848;5757
data,1214863200000,825;11161;5757
data,1214863200000,826;8673;5757
data,1214863200000,826;2051;5757
data,1214863200000,826;10949;5757
data,1214863200000,827;5065;5758
data,1214863200000,827;4775;5758
data,1214863200000,827;1380;5758
data,1214863200000,827;7398;5758
data,1214863200000,827;1543;5758
data,1214863200000,827;9496;5758
data,1214863200000,827;716;5759
data,1214863200000,827;4933;5759
data,1214863200000,827;8076;5760
data,1214863200000,827;10758;5760
data,1214863200000,827;2518;5761
data,1214863200000,827;5007;5761
data,1214863200000,827;5645;5761
data,1214863200000,827;10969;5761
data,1214863200000,827;8602;5761
data,1214863200000,827;90;5761
data,1214863200000,827;5444;5761
data,1214863200000,827;6017;5761
data,1214863200000,827;10513;5761
data,1214863200000,827;7665;5761
data,1214863200000,827;7524;5761
data,1214863200000,827;5782;5761
data,1214863200000,827;4006;5761
data,1214863200000,827;396;5762
data,1214863200000,827;2228;5762
data,1214863200000,827;10114;5762
data,1214863200000,827;7065;5762
data,1214863200000,827;999;5762
data,1214863200000,827;8240;5762
data,1214863200000,827;4191;5762
data,1214863200000,827;8125;5762
data,1214863200000,827;1748;5763
data,1217541600000,827;10594;5763
data,1217541600000,827;6567;5763
data,1217541600000,827;8354;5763
data,1217541600000,827;4068;5763
data,1217541600000,827;995;5763
data,1217541600000,827;2229;5763
data,1217541600000,827;4458;5763
data,1217541600000,827;6555;5763
data,1217541600000,828;1792;5763
data,1217541600000,828;10675;5763
data,1217541600000,828;6951;5764
data,1217541600000,828;8975;5764
data,1217541600000,828;396;5765
data,1217541600000,828;72;5765
data,1217541600000,828;1041;5766
data,1217541600000,828;2197;5766
data,1217541600000,828;999;5766
data,1217541600000,829;396;5767
data,1217541600000,829;5901;5768
data,1217541600000,829;2197;5768
data,1217541600000,829;9778;5768
data,1217541600000,829;8440;5768
data,1217541600000,829;5927;5769
data,1217541600000,829;995;5769
data,1217541600000,829;4796;5769
data,1217541600000,829;12185;5769
data,1217541600000,829;7357;5770
data,1217541600000,829;3851;5771
data,1217541600000,829;203;5772
data,1217541600000,829;9804;5772
data,1217541600000,829;10822;5772
data,1217541600000,829;2806;5772
data,1217541600000,829;7357;5773
data,1217541600000,829;4312;5773
data,1217541600000,829;2352;5774
data,1217541600000,829;2030;5774
data,1217541600000,829;3057;5775
data,1217541600000,829;1748;5776
data,1220220000000,829;9435;5777
data,1220220000000,830;4025;5777
data,1220220000000,830;7991;5777
data,1220220000000,830;3851;5778
data,1220220000000,830;8106;5778
data,1220220000000,830;11879;5778
data,1220220000000,830;10461;5778
data,1220220000000,830;9931;5779
data,1220220000000,830;11364;5779
data,1220220000000,831;8514;5779
data,1220220000000,831;3750;5780
data,1220220000000,831;121;5780
data,1220220000000,831;7737;5780
data,1220220000000,831;9759;5781
data,1220220000000,831;7044;5782
data,1220220000000,831;9083;5782
data,1220220000000,831;2638;5782
data,1220220000000,831;7198;5782
data,1220220000000,831;7044;5783
data,1220220000000,831;5901;5784
data,1220220000000,831;9989;5784
data,1220220000000,831;12359;5784
data,1220220000000,831;10165;5784
data,1220220000000,831;1010;5784
data,1220220000000,831;2287;5784
data,1220220000000,831;6397;5784
data,1220220000000,831;1743;5784
data,1220220000000,831;2959;5784
data,1222812000000,831;9876;5785
data,1222812000000,831;9876;5786
data,1222812000000,831;7955;5786
data,1222812000000,831;716;5787
data,1222812000000,831;10270;5787
data,1222812000000,831;10475;5788
data,1222812000000,831;6314;5789
data,1222812000000,831;2268;5789
data,1222812000000,831;9538;5789
data,1222812000000,831;3650;5789
data,1222812000000,831;9266;5789
data,1222812000000,831;11671;5790
data,1222812000000,831;9016;5790
data,1222812000000,831;8339;5790
data,1222812000000,831;3585;5790
data,1222812000000,831;7948;5790
data,1222812000000,831;4684;5791
data,1222812000000,831;1886;5792
data,1222812000000,831;9673;5793
data,1222812000000,831;3650;5793
data,1222812000000,831;9857;5793
data,1222812000000,831;6836;5793
data,1222812000000,831;203;5794
data,1222812000000,831;5166;5794
data,1222812000000,831;4775;5794
data,1225494000000,831;5901;5795
data,1225494000000,831;2695;5795
data,1225494000000,831;5606;5795
data,1225494000000,831;10010;5795
data,1225494000000,831;11671;5796
data,1225494000000,831;9607;5796
data,1225494000000,831;9449;5797
data,1225494000000,831;9435;5798
data,1225494000000,831;10041;5798
data,1225494000000,831;5494;5798
data,1225494000000,831;5888;5798
data,1225494000000,831;8503;5798
data,1225494000000,831;12163;5798
data,1225494000000,831;799;5798
data,1225494000000,831;8973;5798
data,1225494000000,831;5988;5798
data,1225494000000,831;3287;5798
data,1225494000000,831;11671;5799
data,1225494000000,831;4505;5799
data,1225494000000,831;1098;5800
data,1225494000000,831;1041;5801
data,1225494000000,831;5273;5801
data,1225494000000,831;3906;5801
data,1225494000000,832;4034;5802
data,1225494000000,832;3107;5802
data,1228086000000,832;8403;5803
data,1228086000000,832;8715;5803
data,1228086000000,832;7575;5803
data,1228086000000,832;1748;5804
data,1228086000000,832;8595;5805
data,1228086000000,832;1748;5806
data,1228086000000,832;9170;5806
data,1228086000000,832;6891;5806
data,1228086000000,832;1748;5807
data,1228086000000,832;7504;5807
data,1228086000000,833;3107;5807
data,1228086000000,833;11207;5807
data,1228086000000,833;7378;5807
data,1228086000000,833;5359;5808
data,1228086000000,833;1975;5808
data,1228086000000,833;2198;5808
data,1228086000000,833;7817;5808
data,1228086000000,833;5954;5808
data,1228086000000,833;4545;5808
data,1228086000000,833;9416;5808
data,1228086000000,833;4034;5809
data,1228086000000,833;8403;5810
data,1228086000000,833;8141;5810
data,1228086000000,833;1748;5811
data,1228086000000,833;11648;5811
data,1228086000000,833;4034;5812
data,1228086000000,833;8058;5813
data,1228086000000,833;396;5814
data,1228086000000,833;522;5815
data,1228086000000,833;12522;5815
data,1228086000000,833;10289;5815
data,1228086000000,833;11671;5816
data,1228086000000,833;396;5817
data,1228086000000,833;3750;5818
data,1228086000000,833;3400;5819
data,1228086000000,834;2109;5820
data,1228086000000,834;4084;5820
data,1230764400000,834;9642;5820
data,1230764400000,834;10058;5821
data,1230764400000,834;2087;5822
data,1230764400000,834;12072;5822
data,1230764400000,834;854;5822
data,1230764400000,834;12477;5822
data,1230764400000,834;5927;5823
data,1230764400000,834;3851;5824
data,1230764400000,834;5954;5824
data,1230764400000,834;6712;5824
data,1230764400000,834;9804;5824
data,1230764400000,834;6623;5824
data,1230764400000,834;11404;5824
data,1230764400000,834;1543;5824
data,1230764400000,834;2634;5824
data,1230764400000,834;3400;5825
data,1230764400000,834;12066;5826
data,1230764400000,834;4034;5827
data,1230764400000,834;6567;5827
data,1230764400000,834;1748;5828
data,1230764400000,834;3750;5829
data,1230764400000,834;11075;5829
data,1230764400000,835;7424;5830
data,1230764400000,835;6436;5831
data,1230764400000,835;5836;5831
data,1230764400000,835;3400;5832
data,1230764400000,835;11777;5833
data,1230764400000,835;5359;5834
data,1230764400000,835;3750;5835
data,1230764400000,835;11001;5836
data,1230764400000,835;6754;5837
data,1230764400000,835;10270;5837
data,1230764400000,835;9011;5837
data,1230764400000,835;2624;5837
data,1230764400000,835;6780;5837
data,1230764400000,835;11995;5837
data,1230764400000,835;1041;5838
data,1230764400000,836;1733;5839
data,1230764400000,836;5927;5840
data,1230764400000,836;11461;5840
data,1230764400000,836;522;5841
data,1230764400000,836;6754;5842
data,1230764400000,836;5359;5843
data,1230764400000,836;6992;5843
data,1230764400000,836;8595;5844
data,1230764400000,836;8595;5845
data,1230764400000,836;2708;5845
data,1230764400000,836;854;5845
data,1230764400000,836;2256;5845
data,1230764400000,836;704;5846
data,1230764400000,836;5359;5847
data,1230764400000,836;8305;5847
data,1230764400000,836;3851;5848
data,1230764400000,836;11694;5848
data,1230764400000,836;3851;5849
data,1230764400000,836;61;5849
data,1230764400000,836;6836;5849
data,1230764400000,836;7293;5849
data,1230764400000,836;1748;5850
data,1230764400000,836;9989;5850
data,1230764400000,837;7967;5850
data,1230764400000,837;10072;5851
data,1230764400000,837;8403;5852
data,1230764400000,837;881;5852
data,1230764400000,837;396;5853
data,1230764400000,837;11329;5853
data,1230764400000,837;1147;5853
data,1230764400000,837;6040;5853
data,1230764400000,837;7631;5853
data,1230764400000,837;10164;5854
data,1230764400000,837;1041;5855
data,1230764400000,837;6754;5856
data,1230764400000,837;5901;5857
data,1230764400000,837;6314;5858
data,1230764400000,837;453;5859
data,1230764400000,837;203;5860
data,1230764400000,837;1296;5860
data,1230764400000,837;9035;5860
data,1230764400000,837;9824;5860
data,1230764400000,837;799;5860
data,1230764400000,837;2325;5861
data,1230764400000,837;10058;5862
data,1230764400000,838;4762;5862
data,1230764400000,838;2620;5863
data,1230764400000,838;7377;5864
data,1230764400000,838;5864;5864
data,1230764400000,838;10980;5864
data,1230764400000,838;10995;5864
data,1230764400000,838;9011;5864
data,1230764400000,838;995;5864
data,1230764400000,838;581;5865
data,1230764400000,838;6314;5866
data,1230764400000,838;522;5867
data,1230764400000,838;12258;5867
data,1230764400000,838;3400;5868
data,1230764400000,838;5359;5869
data,1230764400000,838;11567;5869
data,1230764400000,838;12046;5869
data,1230764400000,838;9295;5869
data,1230764400000,838;1041;5870
data,1230764400000,838;11066;5870
data,1230764400000,838;6754;5871
data,1230764400000,838;7351;5872
data,1230764400000,838;4606;5872
data,1230764400000,838;7955;5872
data,1230764400000,838;5860;5872
data,1230764400000,838;6772;5872
data,1230764400000,838;6436;5873
data,1230764400000,838;5901;5874
data,1230764400000,838;522;5875
data,1230764400000,838;606;5875
data,1230764400000,838;6711;5875
data,1230764400000,838;1837;5875
data,1230764400000,838;5927;5876
data,1230764400000,838;12395;5876
data,1230764400000,838;10406;5877
data,1230764400000,838;11066;5877
data,1230764400000,838;7655;5877
data,1230764400000,838;10072;5878
data,1230764400000,838;8073;5878
data,1230764400000,838;522;5879
data,1230764400000,838;3851;5880
data,1230764400000,838;4817;5880
data,1230764400000,838;10444;5881
data,1230764400000,838;3851;5882
data,1230764400000,838;6754;5883
data,1230764400000,838;11001;5884
data,1230764400000,838;1684;5884
data,1230764400000,838;1041;5885
data,1230764400000,838;4034;5886
data,1230764400000,838;8698;5886
data,1230764400000,838;2325;5887
data,1230764400000,838;203;5888
data,1230764400000,838;10949;5888
data,1230764400000,838;8510;5889
data,1230764400000,838;3586;5889
data,1230764400000,838;1733;5890
data,1230764400000,838;6836;5890
data,1230764400000,838;9313;5890
data,1230764400000,838;8573;5890
data,1230764400000,838;476;5890
data,1230764400000,838;6508;5891
data,1230764400000,838;4545;5891
data,1230764400000,838;10995;5891
data,1230764400000,838;2816;5891
data,1230764400000,838;1041;5892
data,1230764400000,838;3796;5893
data,1230764400000,838;396;5894
data,1230764400000,838;2946;5894
data,1230764400000,838;5806;5894
data,1230764400000,838;10980;5894
data,1230764400000,839;6040;5894
data,1233442800000,839;3830;5894
data,1233442800000,839;6754;5895
data,1233442800000,839;5901;5896
data,1233442800000,839;6848;5897
data,1233442800000,839;11001;5898
data,1233442800000,839;6314;5899
data,1233442800000,839;12066;5900
data,1233442800000,839;6314;5901
data,1233442800000,839;1748;5902
data,1233442800000,839;2128;5902
data,1233442800000,839;6754;5903
data,1233442800000,839;12046;5903
data,1233442800000,839;9673;5904
data,1233442800000,839;11644;5904
data,1233442800000,839;2211;5904
data,1233442800000,840;6688;5904
data,1233442800000,840;2620;5905
data,1233442800000,841;10058;5906
data,1233442800000,841;8572;5906
data,1233442800000,841;2923;5906
data,1233442800000,841;10976;5906
data,1233442800000,841;916;5906
data,1233442800000,841;2620;5907
data,1233442800000,841;10995;5907
data,1233442800000,842;2287;5907
data,1233442800000,842;10505;5907
data,1233442800000,842;4315;5907
data,1233442800000,842;12336;5908
data,1233442800000,842;12066;5909
data,1233442800000,842;3400;5910
data,1233442800000,842;9673;5911
data,1233442800000,842;1041;5912
data,1233442800000,842;5094;5912
data,1233442800000,842;11125;5912
data,1233442800000,842;2820;5913
data,1233442800000,842;7805;5913
data,1233442800000,842;2256;5913
data,1233442800000,842;6518;5914
data,1233442800000,842;4548;5915
data,1233442800000,842;8510;5916
data,1233442800000,842;197;5917
data,1233442800000,842;476;5917
data,1233442800000,842;3452;5918
data,1233442800000,842;11567;5918
data,1233442800000,842;7850;5918
data,1233442800000,842;1748;5919
data,1233442800000,843;3906;5919
data,1233442800000,844;1041;5920
data,1233442800000,844;5963;5920
data,1233442800000,844;7424;5921
data,1233442800000,844;8208;5921
data,1233442800000,844;1041;5922
data,1233442800000,844;4191;5922
data,1233442800000,844;9522;5922
data,1235862000000,844;6040;5922
data,1235862000000,844;11554;5922
data,1235862000000,844;11001;5923
data,1235862000000,844;5888;5923
data,1235862000000,844;12066;5924
data,1235862000000,844;10324;5924
data,1235862000000,844;3851;5925
data,1235862000000,844;1245;5926
data,1235862000000,844;9295;5926
data,1235862000000,844;4044;5926
data,1235862000000,844;9522;5926
data,1235862000000,844;12325;5926
data,1235862000000,844;2638;5926
data,1235862000000,844;3750;5927
data,1235862000000,844;191;5928
data,1235862000000,844;2620;5929
data,1235862000000,844;5734;5929
data,1235862000000,844;1388;5929
data,1235862000000,844;7839;5929
data,1235862000000,844;4796;5929
data,1235862000000,844;12015;5930
data,1235862000000,844;7892;5930
data,1235862000000,844;7823;5930
data,1235862000000,844;5927;5931
data,1235862000000,844;6518;5932
data,1235862000000,844;11124;5932
data,1235862000000,844;6256;5932
data,1235862000000,844;8305;5932
data,1235862000000,844;11187;5933
data,1235862000000,844;2257;5933
data,1235862000000,844;3851;5934
data,1235862000000,844;12157;5934
data,1235862000000,844;5985;5934
data,1235862000000,844;3851;5935
data,1235862000000,844;6848;5936
data,1235862000000,844;8141;5936
data,1235862000000,844;7377;5937
data,1235862000000,844;5359;5938
data,1235862000000,844;10901;5938
data,1235862000000,844;916;5938
data,1235862000000,844;5359;5939
data,1235862000000,844;6848;5940
data,1235862000000,844;11671;5941
data,1235862000000,844;1599;5941
data,1235862000000,844;5927;5942
data,1235862000000,844;9876;5943
data,1235862000000,844;11539;5943
data,1235862000000,844;4481;5943
data,1235862000000,844;10514;5943
data,1235862000000,844;3750;5944
data,1235862000000,844;5927;5945
data,1235862000000,844;6848;5946
data,1235862000000,844;7351;5947
data,1235862000000,844;7293;5947
data,1235862000000,844;4398;5947
data,1235862000000,844;3435;5947
data,1235862000000,844;10213;5947
data,1235862000000,844;3790;5947
data,1235862000000,844;12054;5947
data,1238536800000,844;7405;5947
data,1238536800000,844;630;5947
data,1238536800000,844;8373;5947
data,1238536800000,844;4424;5947
data,1238536800000,844;4778;5947
data,1238536800000,844;8104;5947
data,1238536800000,844;314;5947
data,1238536800000,844;3445;5947
data,1238536800000,844;6432;5947
data,1238536800000,844;1973;5947
data,1238536800000,844;2661;5947
data,1238536800000,844;11839;5947
data,1238536800000,844;11558;5947
data,1238536800000,845;312;5947
data,1238536800000,845;11642;5947
data,1238536800000,845;2710;5947
data,1238536800000,845;820;5947
data,1238536800000,845;6755;5947
data,1238536800000,845;1897;5947
data,1238536800000,845;1908;5947
data,1238536800000,845;1653;5947
data,1238536800000,845;4217;5947
data,1238536800000,845;1256;5947
data,1238536800000,845;6900;5947
data,1238536800000,845;3516;5947
data,1241128800000,845;4272;5947
data,1241128800000,845;4650;5947
data,1241128800000,845;298;5947
data,1241128800000,846;3558;5947
data,1241128800000,846;1668;5947
data,1241128800000,846;5901;5948
data,1241128800000,846;11671;5949
data,1241128800000,846;2198;5949
data,1241128800000,846;6861;5950
data,1241128800000,846;9346;5950
data,1241128800000,846;2694;5950
data,1241128800000,846;8623;5950
data,1241128800000,846;10336;5950
data,1241128800000,846;3059;5950
data,1241128800000,846;4031;5950
data,1241128800000,846;4929;5950
data,1241128800000,846;2892;5950
data,1241128800000,846;6712;5950
data,1241128800000,846;3281;5950
data,1241128800000,846;5901;5951
data,1241128800000,846;9897;5951
data,1241128800000,846;9310;5951
data,1241128800000,846;1748;5952
data,1241128800000,846;7086;5952
data,1241128800000,846;7424;5953
data,1241128800000,846;12144;5953
data,1241128800000,846;1375;5953
data,1241128800000,846;4044;5953
data,1243807200000,847;7504;5953
data,1243807200000,847;916;5953
data,1243807200000,847;1790;5953
data,1243807200000,847;11029;5953
data,1243807200000,847;4446;5953
data,1243807200000,848;10706;5953
data,1243807200000,848;5065;5954
data,1243807200000,848;11476;5954
data,1243807200000,848;2968;5954
data,1243807200000,848;11969;5954
data,1243807200000,848;9837;5954
data,1243807200000,848;8456;5954
data,1243807200000,848;3501;5954
data,1243807200000,848;2660;5954
data,1243807200000,848;10289;5954
data,1243807200000,848;842;5954
data,1243807200000,848;3168;5954
data,1243807200000,848;11272;5954
data,1243807200000,848;4857;5954
data,1243807200000,848;6654;5954
data,1243807200000,848;6314;5955
data,1243807200000,848;10083;5955
data,1246399200000,848;6324;5955
data,1246399200000,848;8367;5955
data,1246399200000,848;3851;5956
data,1246399200000,848;10232;5956
data,1246399200000,848;10225;5956
data,1246399200000,848;9346;5956
data,1246399200000,849;6055;5956
