New Run at  11/01/2017 01:11:48
, Time, RandomReward; CLUBReward, ClusterID;UserID;CLUBModelUsed,
data,1304598192204,88;8199;985,154;154
data,1304598192239,89;2346;986,154;154
data,1304598194797,89;5213;987,154;154
data,1304598195699,89;10831;988,154;154
data,1304598195478,89;8199;989,154;154
data,1304598195525,89;10229;989,154;154
data,1304598195633,89;1215;990,154;154
data,1304598199407,89;1349;990,154;154
data,1304598199495,89;1215;991,154;154
data,1304598199341,89;8199;992,154;154
data,1304598199549,89;10831;993,154;154
data,1304598202073,89;5213;994,154;154
data,1304598204028,89;5213;995,154;154
data,1304598206259,89;1215;996,154;154
data,1304598208161,89;8985;996,154;154
data,1304598209705,89;9302;996,154;154
data,1304598209435,89;10118;996,154;154
data,1304598210325,89;2307;996,154;154
data,1304598210263,89;11228;997,154;154
data,1304598212761,89;2521;997,154;154
data,1272664800000,89;4608;997,214;214
data,1272664800000,89;12130;997,214;214
data,1272664800000,89;1717;997,214;214
data,1272664800000,89;1892;997,214;214
data,1272664800000,89;9949;997,214;214
data,1272664800000,89;293;997,214;214
data,1272664800000,89;8825;997,214;214
data,1272664800000,89;6869;997,214;214
data,1272664800000,89;11;997,214;214
data,1283292000000,89;9420;997,214;214
data,1285884000000,89;11604;997,214;214
data,1285884000000,89;2724;997,214;214
data,1285884000000,89;10587;997,214;214
data,1285884000000,89;8275;997,214;214
data,1285884000000,89;10188;997,214;214
data,1285884000000,89;7387;997,214;214
data,1285884000000,89;436;997,214;214
data,1285884000000,89;2944;997,214;214
data,1285884000000,90;2413;997,214;214
data,1285884000000,90;4109;997,214;214
data,1285884000000,90;5279;997,214;214
data,1285884000000,90;6491;997,214;214
data,1285884000000,90;11852;997,214;214
data,1285884000000,90;11069;997,214;214
data,1288566000000,90;9553;997,214;214
data,1288566000000,90;11519;997,214;214
data,1288566000000,90;8107;997,214;214
data,1288566000000,90;5235;997,214;214
data,1288566000000,90;4606;997,214;214
data,1288566000000,90;9836;997,214;214
data,1288566000000,90;1451;997,214;214
data,1288566000000,90;11474;997,214;214
data,1288566000000,90;7575;997,214;214
data,1288566000000,90;9043;997,214;214
data,1288566000000,90;3536;997,214;214
data,1288566000000,90;4194;997,214;214
data,1288566000000,90;9830;997,214;214
data,1291158000000,90;5661;997,214;214
data,1291158000000,90;8206;997,214;214
data,1291158000000,90;6380;997,214;214
data,1233442800000,90;4450;997,223;223
data,1233442800000,90;6235;997,223;223
data,1233442800000,90;9512;997,223;223
data,1233442800000,90;11959;997,223;223
data,1233442800000,90;7339;997,223;223
data,1233442800000,90;1100;997,223;223
data,1233442800000,90;4542;997,223;223
data,1233442800000,90;4811;997,223;223
data,1233442800000,90;2969;997,223;223
data,1233442800000,90;4882;998,223;223
data,1233442800000,90;8301;998,223;223
data,1233442800000,90;1608;998,223;223
data,1233442800000,90;2041;998,223;223
data,1235862000000,91;11911;998,223;223
data,1235862000000,92;4976;998,223;223
data,1235862000000,92;2804;998,223;223
data,1235862000000,92;6544;998,223;223
data,1235862000000,92;5673;998,223;223
data,1238536800000,92;2026;998,223;223
data,1238536800000,92;5911;998,223;223
data,1238536800000,92;2264;998,223;223
data,1238536800000,92;5341;998,223;223
data,1238536800000,92;2869;998,223;223
data,1238536800000,92;951;998,223;223
data,1238536800000,92;3921;998,223;223
data,1238536800000,92;9229;998,223;223
data,1238536800000,92;10082;998,223;223
data,1238536800000,92;5179;998,223;223
data,1238536800000,92;12319;998,223;223
data,1238536800000,92;4655;998,223;223
data,1238536800000,92;4990;998,223;223
data,1238536800000,92;12180;998,223;223
data,1238536800000,92;7946;998,223;223
data,1238536800000,92;5078;998,223;223
data,1238536800000,92;3132;998,223;223
data,1238536800000,92;5162;998,223;223
data,1241128800000,92;10380;998,223;223
data,1241128800000,92;9031;998,223;223
data,1241128800000,93;10440;998,223;223
data,1243807200000,93;5701;998,223;223
data,1243807200000,93;6411;998,223;223
data,1243807200000,93;11138;998,223;223
data,1243807200000,93;10419;998,223;223
data,1243807200000,93;11043;998,223;223
data,1243807200000,93;3555;998,223;223
data,1243807200000,93;12326;998,223;223
data,1246399200000,93;1135;998,223;223
data,1246399200000,93;1580;998,223;223
data,1246399200000,93;3410;998,223;223
data,1246399200000,93;10678;998,223;223
data,1246399200000,93;2356;998,223;223
data,1246399200000,93;8233;998,223;223
data,1246399200000,93;9085;998,223;223
data,1246399200000,94;8887;998,223;223
data,1249077600000,94;4595;998,223;223
data,1249077600000,94;8708;998,223;223
data,1249077600000,94;9449;998,223;223
data,1249077600000,94;264;998,223;223
data,1249077600000,94;4579;998,223;223
data,1249077600000,94;5805;998,223;223
data,1249077600000,94;8048;998,223;223
data,1249077600000,94;3223;998,223;223
data,1249077600000,94;4579;998,223;223
data,1249077600000,94;3287;998,223;223
data,1249077600000,94;10255;998,223;223
data,1249077600000,94;9173;998,223;223
data,1249077600000,94;5496;998,223;223
data,1249077600000,94;11929;998,223;223
data,1249077600000,94;4369;998,223;223
data,1249077600000,94;6830;998,223;223
data,1249077600000,94;3315;998,223;223
data,1249077600000,95;755;998,223;223
data,1251756000000,95;5460;998,223;223
data,1251756000000,95;823;998,223;223
data,1251756000000,95;6612;998,223;223
data,1251756000000,95;6746;999,223;223
data,1251756000000,95;7434;999,223;223
data,1251756000000,95;32;999,223;223
data,1251756000000,95;2755;999,223;223
data,1251756000000,95;10865;999,223;223
data,1251756000000,95;3759;999,223;223
data,1251756000000,95;4299;999,223;223
data,1251756000000,95;6371;999,223;223
data,1251756000000,95;10521;999,223;223
data,1251756000000,95;2959;1000,223;223
data,1251756000000,95;5106;1001,223;223
data,1251756000000,95;9067;1001,223;223
data,1251756000000,95;9966;1001,223;223
data,1251756000000,96;5854;1002,223;223
data,1251756000000,96;1464;1002,223;223
data,1251756000000,96;466;1003,223;223
data,1251756000000,97;6746;1004,223;223
data,1254348000000,97;58;1004,223;223
data,1254348000000,97;5546;1004,223;223
data,1254348000000,97;9867;1004,223;223
data,1254348000000,97;3002;1005,223;223
data,1254348000000,97;11478;1005,223;223
data,1254348000000,97;2847;1006,223;223
data,1254348000000,97;9052;1007,223;223
data,1254348000000,97;6837;1008,223;223
data,1254348000000,97;3570;1009,223;223
data,1254348000000,97;8394;1009,223;223
data,1254348000000,97;5029;1010,223;223
data,1254348000000,97;7608;1011,223;223
data,1254348000000,97;1989;1012,223;223
data,1254348000000,97;10256;1013,223;223
data,1254348000000,97;9278;1014,223;223
data,1254348000000,97;860;1014,223;223
data,1254348000000,97;2397;1015,223;223
data,1254348000000,97;9762;1016,223;223
data,1254348000000,97;245;1016,223;223
data,1254348000000,97;9837;1016,223;223
data,1254348000000,97;9263;1017,223;223
data,1254348000000,97;2359;1017,223;223
data,1254348000000,97;3573;1017,223;223
data,1254348000000,97;2493;1018,223;223
data,1254348000000,97;9278;1019,223;223
data,1257030000000,97;466;1020,223;223
data,1257030000000,97;9278;1021,223;223
data,1257030000000,97;6061;1021,223;223
data,1257030000000,97;1594;1021,223;223
data,1257030000000,97;6825;1021,223;223
data,1257030000000,97;3502;1021,223;223
data,1257030000000,97;5854;1022,223;223
data,1257030000000,97;7506;1023,223;223
data,1257030000000,97;9629;1023,223;223
data,1257030000000,97;2805;1023,223;223
data,1257030000000,97;3117;1024,223;223
data,1257030000000,97;1869;1025,223;223
data,1257030000000,97;10166;1025,223;223
data,1257030000000,97;4368;1025,223;223
data,1257030000000,97;6228;1026,223;223
data,1257030000000,97;5016;1026,223;223
data,1259622000000,97;11911;1026,223;223
data,1259622000000,97;10067;1026,223;223
data,1259622000000,97;669;1027,223;223
data,1259622000000,97;1632;1027,223;223
data,1259622000000,97;11861;1028,223;223
data,1259622000000,97;371;1028,223;223
data,1259622000000,97;12006;1029,223;223
data,1259622000000,97;4642;1029,223;223
data,1259622000000,97;505;1029,223;223
data,1259622000000,97;6003;1029,223;223
data,1259622000000,97;7840;1030,223;223
data,1259622000000,97;55;1030,223;223
data,1259622000000,97;4836;1030,223;223
data,1259622000000,97;3746;1030,223;223
data,1259622000000,97;12143;1031,223;223
data,1259622000000,97;8129;1032,223;223
data,1259622000000,97;5041;1033,223;223
data,1259622000000,97;5396;1033,223;223
data,1259622000000,97;2959;1034,223;223
data,1259622000000,97;691;1035,223;223
data,1259622000000,97;5718;1035,223;223
data,1259622000000,97;7482;1035,223;223
data,1259622000000,97;2959;1036,223;223
data,1259622000000,97;9975;1036,223;223
data,1259622000000,97;10915;1036,223;223
data,1259622000000,97;4570;1036,223;223
data,1259622000000,97;8405;1036,223;223
data,1259622000000,97;5134;1037,223;223
data,1259622000000,97;8717;1037,223;223
data,1259622000000,97;6112;1038,223;223
data,1259622000000,97;4714;1039,223;223
data,1259622000000,97;466;1040,223;223
data,1259622000000,97;1885;1041,223;223
data,1259622000000,97;2648;1042,223;223
data,1259622000000,97;2840;1043,223;223
data,1262300400000,97;5041;1044,223;223
data,1262300400000,97;1787;1045,223;223
data,1262300400000,97;9762;1046,223;223
data,1262300400000,97;1777;1046,223;223
data,1262300400000,97;5528;1047,223;223
data,1262300400000,97;771;1047,223;223
data,1262300400000,97;4378;1047,223;223
data,1262300400000,97;5878;1047,223;223
data,1262300400000,97;3060;1047,223;223
data,1262300400000,97;10661;1048,223;223
data,1262300400000,98;986;1048,223;223
data,1262300400000,98;10932;1048,223;223
data,1262300400000,98;7849;1048,223;223
data,1262300400000,98;800;1048,223;223
data,1262300400000,98;3460;1049,223;223
data,1264978800000,98;3019;1050,223;223
data,1264978800000,98;12130;1050,223;223
data,1264978800000,98;5340;1050,223;223
data,1264978800000,98;2715;1050,223;223
data,1264978800000,98;3019;1051,223;223
data,1264978800000,98;9028;1052,223;223
data,1264978800000,98;9809;1053,223;223
data,1264978800000,98;1123;1054,223;223
data,1264978800000,98;5593;1055,223;223
data,1264978800000,98;5461;1056,223;223
data,1264978800000,98;6262;1056,223;223
data,1264978800000,98;466;1057,223;223
data,1264978800000,98;9278;1058,223;223
data,1264978800000,98;1996;1058,223;223
data,1264978800000,98;177;1058,223;223
data,1264978800000,98;3019;1059,223;223
data,1264978800000,98;1859;1059,223;223
data,1264978800000,98;1992;1059,223;223
data,1264978800000,98;4322;1059,223;223
data,1264978800000,98;3881;1060,223;223
data,1264978800000,98;9235;1061,223;223
data,1264978800000,98;3570;1062,223;223
data,1264978800000,98;11997;1063,223;223
data,1264978800000,98;3570;1064,223;223
data,1264978800000,98;2254;1064,223;223
data,1264978800000,98;6713;1065,223;223
data,1264978800000,98;6096;1066,223;223
data,1264978800000,98;10900;1066,223;223
data,1264978800000,98;3426;1066,223;223
data,1264978800000,98;2493;1067,223;223
data,1264978800000,98;3495;1067,223;223
data,1264978800000,98;11994;1067,223;223
data,1264978800000,98;2017;1067,223;223
data,1264978800000,98;1060;1068,223;223
data,1264978800000,98;8777;1068,223;223
data,1264978800000,98;6884;1069,223;223
data,1264978800000,98;7251;1069,223;223
data,1264978800000,98;6569;1070,223;223
data,1267398000000,98;8975;1070,223;223
data,1267398000000,98;9028;1071,223;223
data,1267398000000,98;3730;1071,223;223
data,1267398000000,98;7134;1071,223;223
data,1267398000000,98;7326;1071,223;223
data,1267398000000,98;6794;1071,223;223
data,1267398000000,98;6366;1072,223;223
data,1267398000000,98;276;1072,223;223
data,1267398000000,98;8669;1073,223;223
data,1267398000000,98;5213;1074,223;223
data,1267398000000,98;9653;1075,223;223
data,1267398000000,98;1144;1076,223;223
data,1267398000000,98;4322;1076,223;223
data,1267398000000,98;1885;1077,223;223
data,1267398000000,98;11155;1077,223;223
data,1267398000000,98;5372;1078,223;223
data,1267398000000,98;4964;1079,223;223
data,1267398000000,98;2694;1080,223;223
data,1267398000000,98;4378;1080,223;223
data,1267398000000,98;10230;1080,223;223
data,1267398000000,98;7416;1080,223;223
data,1267398000000,98;9837;1080,223;223
data,1267398000000,98;11471;1080,223;223
data,1267398000000,98;1209;1080,223;223
data,1267398000000,98;3187;1080,223;223
data,1267398000000,98;1144;1081,223;223
data,1267398000000,98;8328;1082,223;223
data,1267398000000,98;4549;1083,223;223
data,1267398000000,98;1926;1083,223;223
data,1267398000000,98;4929;1083,223;223
data,1270072800000,98;2823;1083,223;223
data,1270072800000,99;3890;1084,223;223
data,1270072800000,99;1841;1085,223;223
data,1270072800000,99;5820;1085,223;223
data,1270072800000,99;6210;1086,223;223
data,1270072800000,99;11634;1086,223;223
data,1270072800000,99;3693;1087,223;223
data,1270072800000,100;3830;1087,223;223
data,1270072800000,100;5854;1088,223;223
data,1270072800000,100;5933;1088,223;223
data,1270072800000,100;812;1089,223;223
data,1270072800000,100;9052;1090,223;223
data,1270072800000,100;669;1091,223;223
data,1270072800000,100;201;1092,223;223
data,1270072800000,100;10668;1093,223;223
data,1270072800000,100;10661;1094,223;223
data,1270072800000,100;1227;1095,223;223
data,1270072800000,100;3346;1095,223;223
data,1270072800000,100;6210;1096,223;223
data,1270072800000,100;2414;1096,223;223
data,1270072800000,100;1859;1096,223;223
data,1270072800000,100;3890;1097,223;223
data,1270072800000,100;3002;1098,223;223
data,1270072800000,100;4681;1098,223;223
data,1270072800000,100;3573;1098,223;223
data,1270072800000,100;7518;1098,223;223
data,1270072800000,100;4873;1098,223;223
data,1270072800000,100;4753;1099,223;223
data,1270072800000,100;2832;1099,223;223
data,1272664800000,100;660;1099,223;223
data,1272664800000,100;71;1099,223;223
data,1272664800000,100;7468;1099,223;223
data,1272664800000,100;5126;1100,223;223
data,1272664800000,100;372;1100,223;223
data,1272664800000,100;6096;1101,223;223
data,1272664800000,100;6491;1101,223;223
data,1272664800000,100;9495;1102,223;223
data,1272664800000,100;7345;1102,223;223
data,1272664800000,100;5713;1102,223;223
data,1272664800000,100;12403;1102,223;223
data,1272664800000,100;3411;1103,223;223
data,1272664800000,100;11686;1104,223;223
data,1272664800000,100;12350;1104,223;223
data,1272664800000,100;2493;1105,223;223
data,1272664800000,100;8618;1105,223;223
data,1275343200000,100;3890;1106,223;223
data,1275343200000,100;3560;1106,223;223
data,1275343200000,100;1869;1107,223;223
data,1275343200000,100;9449;1107,223;223
data,1275343200000,100;216;1107,223;223
data,1275343200000,100;1180;1107,223;223
data,1275343200000,100;1715;1107,223;223
data,1275343200000,100;8669;1108,223;223
data,1275343200000,100;6506;1109,223;223
data,1275343200000,100;3117;1110,223;223
data,1275343200000,100;10523;1110,223;223
data,1275343200000,100;3635;1110,223;223
data,1275343200000,100;12262;1110,223;223
data,1275343200000,101;5622;1110,223;223
data,1275343200000,101;234;1110,223;223
data,1275343200000,101;11537;1111,223;223
data,1275343200000,101;5052;1111,223;223
data,1275343200000,101;1606;1111,223;223
data,1275343200000,101;9435;1112,223;223
data,1275343200000,101;10007;1113,223;223
data,1275343200000,101;7653;1113,223;223
data,1275343200000,101;1313;1113,223;223
data,1275343200000,101;12262;1113,223;223
data,1275343200000,101;11226;1113,223;223
data,1275343200000,101;1091;1113,223;223
data,1275343200000,101;4163;1113,223;223
data,1275343200000,101;7453;1114,223;223
data,1275343200000,101;10465;1115,223;223
data,1275343200000,101;9028;1116,223;223
data,1275343200000,101;7864;1117,223;223
data,1275343200000,101;10051;1117,223;223
data,1275343200000,101;3890;1118,223;223
data,1277935200000,101;563;1118,223;223
data,1277935200000,102;2196;1119,223;223
data,1277935200000,102;7995;1120,223;223
data,1277935200000,102;5041;1121,223;223
data,1277935200000,102;5126;1122,223;223
data,1277935200000,102;55;1122,223;223
data,1277935200000,103;1708;1122,223;223
data,1277935200000,103;9052;1123,223;223
data,1277935200000,103;5126;1124,223;223
data,1277935200000,103;2438;1125,223;223
data,1277935200000,103;3456;1126,223;223
data,1277935200000,103;9762;1127,223;223
data,1277935200000,103;11230;1127,223;223
data,1277935200000,103;5969;1128,223;223
data,1277935200000,103;1708;1128,223;223
data,1277935200000,103;11252;1129,223;223
data,1277935200000,104;4568;1129,223;223
data,1277935200000,104;2864;1129,223;223
data,1277935200000,104;2458;1129,223;223
data,1277935200000,104;8312;1129,223;223
data,1277935200000,104;4072;1129,223;223
data,1277935200000,104;6746;1130,223;223
data,1277935200000,104;3854;1130,223;223
data,1277935200000,104;9614;1130,223;223
data,1277935200000,104;1663;1131,223;223
data,1277935200000,104;8361;1131,223;223
data,1277935200000,104;9127;1131,223;223
data,1277935200000,104;12417;1132,223;223
data,1277935200000,104;1858;1132,223;223
data,1277935200000,104;1059;1132,223;223
data,1277935200000,105;8363;1132,223;223
data,1277935200000,105;9030;1132,223;223
data,1277935200000,105;8101;1133,223;223
data,1277935200000,105;6009;1133,223;223
data,1277935200000,105;9142;1133,223;223
data,1277935200000,105;11719;1133,223;223
data,1277935200000,105;1999;1133,223;223
data,1277935200000,105;8669;1134,223;223
data,1277935200000,105;1760;1134,223;223
data,1277935200000,105;10725;1134,223;223
data,1277935200000,106;4179;1134,223;223
data,1277935200000,106;5351;1134,223;223
data,1277935200000,106;10292;1134,223;223
data,1277935200000,106;7688;1135,223;223
data,1277935200000,106;5528;1136,223;223
data,1277935200000,106;7995;1137,223;223
data,1277935200000,107;6506;1138,223;223
data,1277935200000,107;5041;1139,223;223
data,1277935200000,107;10256;1140,223;223
data,1277935200000,107;10283;1140,223;223
data,1277935200000,107;6868;1140,223;223
data,1277935200000,107;4561;1140,223;223
data,1277935200000,107;7026;1140,223;223
data,1277935200000,107;6746;1141,223;223
data,1277935200000,107;1357;1142,223;223
data,1277935200000,107;10775;1143,223;223
data,1277935200000,107;2759;1143,223;223
data,1277935200000,107;7302;1143,223;223
data,1277935200000,107;5966;1143,223;223
data,1277935200000,107;1999;1143,223;223
data,1277935200000,107;5528;1144,223;223
data,1277935200000,107;1926;1144,223;223
data,1277935200000,107;669;1145,223;223
data,1277935200000,107;4322;1145,223;223
data,1277935200000,107;12207;1145,223;223
data,1277935200000,107;4025;1145,223;223
data,1277935200000,108;117;1146,223;223
data,1277935200000,108;4642;1146,223;223
data,1277935200000,108;2680;1147,223;223
data,1277935200000,108;2438;1148,223;223
data,1277935200000,108;7253;1148,223;223
data,1277935200000,108;14;1149,223;223
data,1277935200000,108;669;1150,223;223
data,1277935200000,108;5126;1151,223;223
data,1280613600000,108;11475;1151,223;223
data,1280613600000,108;5213;1152,223;223
data,1280613600000,108;11686;1153,223;223
data,1280613600000,109;5213;1154,223;223
data,1280613600000,109;6666;1155,223;223
data,1280613600000,109;4995;1156,223;223
data,1280613600000,109;5461;1157,223;223
data,1280613600000,109;5718;1157,223;223
data,1280613600000,109;60;1157,223;223
data,1280613600000,109;5815;1158,223;223
data,1280613600000,109;8722;1158,223;223
data,1280613600000,109;5126;1159,223;223
data,1280613600000,109;2112;1160,223;223
data,1280613600000,109;2112;1161,223;223
data,1280613600000,109;5096;1161,223;223
data,1280613600000,109;9468;1161,223;223
data,1280613600000,109;2112;1162,223;223
data,1280613600000,109;2112;1163,223;223
data,1280613600000,109;2438;1164,223;223
data,1280613600000,109;10802;1165,223;223
data,1280613600000,109;11018;1166,223;223
data,1280613600000,109;742;1166,223;223
data,1280613600000,109;2112;1167,223;223
data,1280613600000,109;8685;1167,223;223
data,1280613600000,109;5134;1168,223;223
data,1280613600000,109;3489;1168,223;223
data,1280613600000,109;2112;1169,223;223
data,1280613600000,109;2419;1170,223;223
data,1280613600000,109;6210;1171,223;223
data,1280613600000,109;5213;1172,223;223
data,1280613600000,109;4467;1173,223;223
data,1280613600000,109;3502;1173,223;223
data,1280613600000,109;10715;1173,223;223
data,1280613600000,109;11720;1173,223;223
data,1280613600000,109;5665;1174,223;223
data,1280613600000,109;6275;1174,223;223
data,1280613600000,109;2112;1175,223;223
data,1280613600000,109;9052;1176,223;223
data,1280613600000,109;12350;1176,223;223
data,1280613600000,109;2488;1176,223;223
data,1280613600000,109;898;1176,223;223
data,1280613600000,109;3288;1176,223;223
data,1280613600000,109;1752;1176,223;223
data,1280613600000,109;5126;1177,223;223
data,1280613600000,109;3919;1177,223;223
data,1280613600000,109;5969;1178,223;223
data,1280613600000,109;6746;1179,223;223
data,1280613600000,109;4040;1179,223;223
data,1280613600000,109;4060;1180,223;223
data,1280613600000,109;3002;1181,223;223
data,1280613600000,109;5213;1182,223;223
data,1280613600000,110;1885;1183,223;223
data,1280613600000,110;1144;1184,223;223
data,1280613600000,110;8987;1184,223;223
data,1280613600000,110;8427;1185,223;223
data,1283292000000,110;14;1186,223;223
data,1283292000000,110;1869;1187,223;223
data,1283292000000,110;2959;1188,223;223
data,1283292000000,110;8033;1188,223;223
data,1283292000000,110;8756;1188,223;223
data,1283292000000,110;12437;1188,223;223
data,1283292000000,110;12438;1189,223;223
data,1283292000000,110;6506;1190,223;223
data,1283292000000,110;2639;1191,223;223
data,1283292000000,110;2052;1192,223;223
data,1283292000000,110;5854;1193,223;223
data,1283292000000,110;821;1193,223;223
data,1283292000000,110;5357;1194,223;223
data,1283292000000,110;2746;1195,223;223
data,1283292000000,110;5854;1196,223;223
data,1283292000000,110;2755;1196,223;223
data,1283292000000,110;12007;1197,223;223
data,1283292000000,110;2112;1198,223;223
data,1283292000000,110;3652;1198,223;223
data,1283292000000,110;2510;1198,223;223
data,1283292000000,110;1294;1199,223;223
data,1283292000000,110;3890;1200,223;223
data,1283292000000,110;6666;1201,223;223
data,1283292000000,110;11228;1202,223;223
data,1283292000000,110;9378;1202,223;223
data,1283292000000,110;6846;1203,223;223
data,1283292000000,110;6147;1203,223;223
data,1283292000000,110;2438;1204,223;223
data,1283292000000,110;2694;1205,223;223
data,1283292000000,110;5528;1206,223;223
data,1283292000000,110;5490;1206,223;223
data,1283292000000,110;5361;1207,223;223
data,1283292000000,110;4733;1207,223;223
data,1283292000000,110;9151;1208,223;223
data,1283292000000,110;4561;1208,223;223
data,1283292000000,111;3108;1208,223;223
data,1283292000000,111;9135;1208,223;223
data,1283292000000,111;8669;1209,223;223
data,1283292000000,111;12027;1209,223;223
data,1283292000000,111;4878;1210,223;223
data,1283292000000,111;12076;1210,223;223
data,1283292000000,112;12438;1211,223;223
data,1283292000000,112;5605;1212,223;223
data,1283292000000,112;8669;1213,223;223
data,1283292000000,112;10062;1214,223;223
data,1283292000000,112;466;1215,223;223
data,1283292000000,112;2112;1216,223;223
data,1283292000000,112;5320;1217,223;223
data,1283292000000,112;1060;1218,223;223
data,1283292000000,112;8927;1218,223;223
data,1283292000000,112;6245;1219,223;223
data,1283292000000,112;700;1220,223;223
data,1283292000000,112;466;1221,223;223
data,1283292000000,112;2900;1222,223;223
data,1283292000000,112;9278;1223,223;223
data,1283292000000,112;1144;1224,223;223
data,1283292000000,112;5718;1224,223;223
data,1283292000000,112;5151;1224,223;223
data,1283292000000,112;10062;1225,223;223
data,1283292000000,112;5605;1226,223;223
data,1283292000000,112;2112;1227,223;223
data,1285884000000,112;5854;1228,223;223
data,1285884000000,112;4972;1229,223;223
data,1285884000000,112;5361;1230,223;223
data,1285884000000,112;3890;1231,223;223
data,1285884000000,112;4378;1231,223;223
data,1285884000000,112;6096;1232,223;223
data,1285884000000,112;7978;1232,223;223
data,1285884000000,112;967;1232,223;223
data,1285884000000,112;10129;1232,223;223
data,1285884000000,112;3730;1232,223;223
data,1285884000000,112;5213;1233,223;223
data,1285884000000,113;5576;1233,223;223
data,1285884000000,113;9848;1233,223;223
data,1285884000000,113;3002;1234,223;223
data,1285884000000,113;5689;1235,223;223
data,1285884000000,113;7504;1235,223;223
data,1285884000000,113;6666;1236,223;223
data,1285884000000,113;5518;1236,223;223
data,1285884000000,113;5213;1237,223;223
data,1285884000000,113;9923;1238,223;223
data,1285884000000,113;1327;1239,223;223
data,1285884000000,113;1327;1240,223;223
data,1285884000000,113;7468;1240,223;223
data,1285884000000,113;2732;1240,223;223
data,1285884000000,113;9762;1241,223;223
data,1285884000000,113;6096;1242,223;223
data,1285884000000,113;11476;1243,223;223
data,1285884000000,113;1327;1244,223;223
data,1285884000000,113;5213;1245,223;223
data,1285884000000,113;1772;1246,223;223
data,1285884000000,113;11204;1246,223;223
data,1285884000000,113;14;1247,223;223
data,1285884000000,113;10422;1247,223;223
data,1285884000000,113;6096;1248,223;223
data,1285884000000,113;10539;1249,223;223
data,1285884000000,113;5689;1250,223;223
data,1285884000000,113;10062;1251,223;223
data,1285884000000,113;6228;1252,223;223
data,1285884000000,113;3155;1252,223;223
data,1285884000000,113;10256;1253,223;223
data,1285884000000,113;8689;1253,223;223
data,1285884000000,113;7634;1253,223;223
data,1285884000000,113;14;1254,223;223
data,1285884000000,113;11018;1255,223;223
data,1285884000000,113;10062;1256,223;223
data,1285884000000,113;10539;1257,223;223
data,1285884000000,113;10539;1258,223;223
data,1285884000000,113;2639;1259,223;223
data,1285884000000,113;5689;1260,223;223
data,1285884000000,113;9052;1261,223;223
data,1285884000000,113;755;1261,223;223
data,1285884000000,113;2112;1262,223;223
data,1285884000000,113;10539;1263,223;223
data,1285884000000,113;304;1264,223;223
data,1288566000000,113;9278;1265,223;223
data,1288566000000,113;2307;1265,223;223
data,1288566000000,113;2196;1266,223;223
data,1288566000000,113;10539;1267,223;223
data,1288566000000,113;102;1268,223;223
data,1288566000000,113;5058;1268,223;223
data,1288566000000,113;11600;1268,223;223
data,1288566000000,113;3721;1268,223;223
data,1288566000000,113;9234;1269,223;223
data,1288566000000,113;4879;1270,223;223
data,1288566000000,113;6324;1270,223;223
data,1288566000000,113;3117;1271,223;223
data,1288566000000,113;5029;1272,223;223
data,1288566000000,113;3117;1273,223;223
data,1288566000000,113;5029;1274,223;223
data,1288566000000,113;9067;1274,223;223
data,1288566000000,113;6218;1274,223;223
data,1288566000000,113;7052;1275,223;223
data,1288566000000,113;274;1275,223;223
data,1288566000000,113;10492;1276,223;223
data,1288566000000,113;2307;1276,223;223
data,1288566000000,113;11854;1277,223;223
data,1288566000000,113;6960;1278,223;223
data,1288566000000,113;2832;1278,223;223
data,1288566000000,113;9452;1278,223;223
data,1288566000000,113;4933;1278,223;223
data,1288566000000,113;10539;1279,223;223
data,1288566000000,113;10181;1279,223;223
data,1288566000000,113;11228;1280,223;223
data,1288566000000,113;10129;1280,223;223
data,1288566000000,113;9018;1280,223;223
data,1288566000000,113;9278;1281,223;223
data,1288566000000,113;12379;1281,223;223
data,1288566000000,113;10192;1281,223;223
data,1288566000000,113;10062;1282,223;223
data,1288566000000,113;11228;1283,223;223
data,1288566000000,113;7404;1283,223;223
data,1288566000000,113;2732;1283,223;223
data,1288566000000,113;10819;1283,223;223
data,1288566000000,113;11968;1283,223;223
data,1288566000000,113;3815;1284,223;223
data,1288566000000,113;5928;1284,223;223
data,1288566000000,113;4487;1284,223;223
data,1288566000000,113;8554;1285,223;223
data,1288566000000,113;6100;1285,223;223
data,1288566000000,113;5854;1286,223;223
data,1288566000000,113;6727;1287,223;223
data,1288566000000,113;8722;1287,223;223
data,1288566000000,113;12437;1287,223;223
data,1288566000000,113;2535;1287,223;223
data,1288566000000,113;5361;1288,223;223
data,1288566000000,113;11378;1288,223;223
data,1288566000000,113;9263;1289,223;223
data,1288566000000,113;9263;1290,223;223
data,1288566000000,113;9263;1291,223;223
data,1288566000000,113;9278;1292,223;223
data,1288566000000,113;11530;1293,223;223
data,1288566000000,113;3002;1294,223;223
data,1288566000000,113;5029;1295,223;223
data,1291158000000,113;2221;1296,223;223
data,1291158000000,114;5041;1297,223;223
data,1291158000000,114;3346;1297,223;223
data,1291158000000,114;6320;1297,223;223
data,1291158000000,114;12254;1297,223;223
data,1291158000000,114;11117;1297,223;223
data,1291158000000,114;2893;1297,223;223
data,1291158000000,114;1609;1297,223;223
data,1291158000000,114;5367;1297,223;223
data,1291158000000,114;10156;1297,223;223
data,1291158000000,114;9354;1297,223;223
data,1291158000000,114;2353;1297,223;223
data,1291158000000,114;5605;1298,223;223
data,1291158000000,114;8398;1299,223;223
data,1291158000000,114;9614;1299,223;223
data,1291158000000,114;14;1300,223;223
